X_NAD,Y_NAD,Z_NAD
516512.0676,6467840.969,450.10437
516227.8965,6467386.172,457.583313
511875.502,6448462.758,486.310486
511604.4961,6448013.773,495.437408
511875.5718,6448003.84,493.452759
518774.5541,6466901.633,482.090881
518491.2142,6466442.664,484.7034
532091.5293,6449919.766,460.422546
525011.6875,6413214.053,480.152191
525008.0313,6412743.239,476.125519
536912.1426,6424688.202,489.926392
537194.6465,6425145.525,484.012329
536623.7461,6457259.461,475.290955
536906.6973,6457258.805,467.952026
531241.5098,6441658.313,464.72052
531241.5098,6442117.281,458.193024
532941.5488,6452214.609,451.51001
532658.209,6451755.641,451.51001
527520.0059,6416750.569,484.818024
511940.2383,6468788.082,426.159973
511656.9258,6468319.305,433.543976
511933.7612,6468327.539,431.107635
535779.5264,6423312.332,494.269531
535779.7061,6423771.892,485.607513
535496.1172,6423312.243,498.871368
525008.0313,6440740.371,493.097229
525008.0313,6440281.402,490.647583
525291.3711,6440740.371,488.682648
538068.8672,6470202.504,474.184479
538078.5391,6469774.906,474.030609
545230.5293,6450923.031,462.934692
545508.1738,6450918.414,467.173523
545508.2441,6451377.441,464.219086
512151.6641,6420456.428,525.91687
511874.374,6420462.549,528.138184
511873.9517,6420001.092,530.759644
526691.0073,6413605.893,479.823517
526427.9131,6413212.515,481.723511
526711.1572,6413212.204,486.947021
537193.6563,6422388.483,480.247711
536910.793,6422388.942,488.2677
536909.3574,6421925.33,498.180817
537229.5703,6468401.215,474.698059
536942.082,6468387.738,476.308014
536941.5352,6467926.988,480.740723
528974.791,6466901.633,464.02063
528974.791,6466442.664,452.717285
515360.7939,6424670.178,502.65564
515069.7832,6424204.966,511.977783
515360.4819,6424211.238,505.840057
514509.373,6471011.672,418.919342
514794.2222,6471012.688,426.055298
514807.7959,6471491.324,422.821228
530391.4902,6467360.602,456.027893
530108.1504,6467360.602,446.954926
530108.1504,6466901.633,475.216187
513666.1533,6470180.703,421.791626
513666.7515,6469746.547,424.006744
513953.7319,6470185.809,421.102203
523591.332,6437068.617,480.162598
523307.9922,6437068.617,486.463837
523307.9922,6436609.648,487.401123
512214.9648,6468337.363,428.61734
511927.1792,6467863.465,431.71936
529541.4707,6466901.633,473.127838
529258.1309,6466442.664,472.345886
529541.4707,6466442.664,472.321198
512434.3599,6420454.453,526.205933
512434.9209,6420916.499,531.504761
517641.1946,6467360.602,460.875061
517641.1946,6466901.633,466.834869
517924.5344,6467360.602,464.332428
518207.8743,6443953.16,500.326111
518491.2142,6444412.133,502.96106
531808.1895,6439822.434,451.51001
531808.1895,6440281.402,451.51001
543782.6113,6444931.156,466.850128
543488.0938,6444463.133,474.017029
543782.5625,6444472.148,471.576111
516793.7529,6432480.844,537.407898
517077.3494,6432940.066,550.419189
513378.7539,6470174.547,425.076874
513091.7725,6470167.527,430.014343
513090.2666,6469731.297,430.492554
518209.3506,6468742.113,459.048767
518494.3362,6469206.289,465.513184
518211.0948,6469206.426,463.412109
535208.7969,6443953.578,452
535492.2422,6444412.621,452.003357
526708.0713,6454968.426,462.299103
526424.731,6454509.453,467.522949
512153.2705,6447999.27,488.368042
511875.5469,6447544.848,482.803101
537516.4355,6468412.719,476.601593
518207.8743,6466901.633,476.973358
517924.5344,6466442.664,462.639526
518207.8743,6466442.664,469.073395
513375.5278,6469293.508,424.592407
513664.9063,6469301.004,424.443878
526661.2861,6415345.484,464.188446
526379.6558,6414892.057,470.612427
526662.4966,6414890.436,467.688293
545507.457,6422460.01,476.374084
545506.0898,6421996.342,476.862518
545778.084,6422449.103,472.130005
513306.0137,6455358.398,457.103058
513013.6162,6455350.957,458.493774
513013.6685,6454892.223,458.405029
513081.5991,6468829.723,428.550079
512786.6694,6468358.25,429.919067
513075.5659,6468368.047,435.014679
534927.7373,6422389.312,495.541534
534644.2227,6422389.057,502.606812
534642.8486,6421925.64,505.959595
522457.9727,6435232.738,520.759338
522741.3125,6435691.709,502.262878
522174.6328,6435232.738,537.752258
522174.6328,6434773.77,516.648987
525008.0313,6427889.23,478.5
525008.0313,6427430.26,506.139465
517924.5344,6448083.883,518.254211
518207.8743,6448083.883,514.488403
518207.8743,6448542.852,523.53479
513307.8906,6439755.043,529.368103
513601.8984,6439763.684,529.400391
513601.9795,6440222.717,522.075867
513601.6987,6442517.344,510.073975
513601.915,6442058.549,516.233215
513896.2261,6442526.404,513.843018
523591.332,6425135.412,495.535797
523874.6719,6425135.412,497.416321
523874.6719,6425594.382,499.940613
513084.876,6470999.672,417.954315
513107.7568,6471491.324,416.186523
512800.585,6470996.301,419.789917
522174.6328,6443035.219,491.859863
521891.2927,6442576.25,495.287659
522174.6328,6442576.25,493.012268
534924.458,6421460.746,496.688171
534640.9404,6421460.485,493.620697
534638.457,6420993.466,488.421936
513369.5181,6471002.816,416.118439
513654.3848,6471005.656,414.693329
513674.4365,6471491.324,414.893372
522457.9727,6443494.188,486.41687
522174.6328,6443494.188,486.10321
514757.9458,6418611.276,511.444153
514754.9092,6418137.004,522.827698
515048.0039,6418615.032,505.646393
534074.9082,6453591.516,451.51001
534074.9082,6453132.547,460.458557
534358.248,6453591.516,463.483612
539168.6445,6433850.51,497.995728
538886.1719,6433392.127,493.199036
539168.5391,6433391.342,497.338562
523024.6523,6436150.68,474.361633
522741.3125,6436150.68,476.650513
514224.3999,6471010.133,417.314209
514235.0059,6470608.469,417.677521
528974.791,6467360.602,441.909485
529258.1309,6467360.602,466.612091
526991.4111,6455427.398,466.90448
526708.0713,6455427.398,466.236725
515650.354,6425133.951,504.633636
515938.4294,6425138.002,501.664368
515938.4531,6425596.342,507.23465
517643.9192,6428350.975,497.112671
517361.5237,6427893.219,506.782166
517644.1392,6427892.459,496.532532
513599.5688,6455825.539,454.958496
513893.5957,6456293.047,450.692657
513599.417,6456284.113,451.030579
513086.6479,6469284.734,422.980957
512798.7349,6469274.961,421.353088
541443.6836,6434316.314,483.518127
541443.7949,6434775.449,469.952728
541156.4688,6434313.176,477.579285
527791.9648,6415336.776,490.609009
527510.938,6414885.308,481.844574
527793.772,6414883.663,475.230774
537212.0957,6470180.539,468.50647
537498.002,6470188.863,472.170593
530674.8301,6467360.602,457.617706
530674.8301,6467819.57,438.356873
513090.3491,6470591.168,422.023834
522174.6328,6443953.16,508.843506
521891.2927,6443494.188,492.971405
536076.7227,6468338.129,470.358826
536365.5234,6468355.773,477.523682
536364.9326,6468812.848,470.231384
523874.6719,6437527.586,474.529541
524158.0117,6437986.555,482.213379
523874.6719,6437986.555,492.958801
531808.1895,6463688.844,467.4599
531808.1895,6464147.813,477.963989
528974.791,6432019.953,477.25531
529258.1309,6432478.922,481.073608
528974.791,6432478.922,466.863892
537195.166,6423311.282,480.567291
536912.2773,6423311.694,481.441101
536911.7402,6422850.98,480.079865
516509.3457,6432020.965,533.712708
512805.5098,6470159.824,434.940186
518207.8743,6467360.602,477.566345
518207.8743,6467819.57,460.69223
545226.8203,6421536.374,473.666992
545504.3457,6421531.541,471.918701
537506.9434,6469758.844,474.402161
537783.6074,6470196.234,473.264526
528974.791,6467819.57,423.470001
528691.4502,6467360.602,432.537903
536650.9688,6469280.551,465.872498
536363.0371,6469265.703,462.16449
529541.4707,6465983.691,452.170288
529824.8105,6466442.664,468.672424
535202.2715,6420524.561,492.864319
514241.1162,6471491.324,418.087585
513939.3745,6471008.113,415.709106
526676.6641,6414018.396,472.594391
526667.3833,6414447.298,469.074768
526393.6055,6414019.309,474.667969
511875.7119,6441119.416,519.987854
537802.6797,6468422.285,483.098541
517641.1946,6466442.664,462.805145
519057.894,6467360.602,470.855408
518774.5541,6467360.602,483.269348
535787.8613,6468320.289,463.191864
535787.5342,6467860.25,459.089233
526945.6445,6415807.751,468.099945
527228.189,6415805.167,482.352661
527232.0977,6416276.804,497.41394
535209.8574,6421926.094,497.775391
512721.2749,6420455.727,526.924438
518207.8743,6465983.691,471.880005
539731.5156,6459083.59,476.94931
540014.8965,6459083.902,475.262878
510846.2266,6457725.703,433.882568
510557.6973,6457263.273,449.675323
510846.2178,6457266.797,447.701965
523307.9922,6435691.709,491.459869
523307.9922,6435232.738,490.604675
514241.2368,6470189.758,420.422913
515360.9609,6425128.777,503.649658
515361.0654,6425587.2,514.431824
515070.2441,6425122.489,502.173279
511341.4111,6459502.77,435.127228
511604.25,6459945.043,441.108337
511341.6162,6459962.43,438.748169
521041.2732,6439363.465,493.51001
511089.9502,6461829.223,440.11261
511343.4756,6461805.797,437.788055
511344.3809,6462268.219,439.089172
538325.5527,6424227.131,494.488861
538043.2285,6423769.132,499.397369
546027.5449,6419179.737,477.438812
545758.4668,6418718.921,479.871277
546024.3867,6418712.946,474.341156
511346.9932,6463195.289,442.586365
511612.5879,6463647.367,439.509338
511348.7314,6463659.934,435.772095
539453.3926,6426054.539,489.403198
521041.2732,6439822.434,496.154388
521041.2732,6440281.402,492.022491
520757.9332,6439822.434,513.40741
511088.1436,6458150.488,426.807983
511341.1816,6458125.414,429.220337
511341.1953,6458584.32,434.888458
526991.4111,6420545.719,467.322083
526708.0713,6420545.719,465.373596
512506.2461,6468809.078,421.926453
512512.293,6469264.555,420.199371
527841.4307,6422381.596,469.55777
527841.4307,6421922.627,474.17627
537478.0684,6424229.18,500.687531
537477.8066,6424687.322,492.478241
537195.3066,6424229.686,493.929504
523307.9922,6423299.535,507.367279
523307.9922,6422840.565,489.911438
534074.9082,6455886.367,451.51001
534358.248,6456345.336,462.486481
534074.9082,6456345.336,468.453064
526141.3906,6421004.688,466.662628
526141.3906,6421463.657,476.186646
536912.4082,6424230.068,487.167572
511088.2002,6459068.566,440.619019
510846.2744,6459102.73,444.265472
510846.2285,6458643.629,436.805573
540326.5098,6465132.352,474.151184
540616.0684,6465609.234,473.855042
540332.1699,6465609.102,475.277435
525858.0508,6437986.555,511.351318
525574.7109,6437986.555,480.436218
525574.7109,6437527.586,484.954712
510849.8477,6463704.73,434.257202
510850.8047,6464166.34,427.97464
510557.6973,6463688.844,442.414978
538607.6113,6424684.422,490.028259
538607.2168,6425142.114,487.280945
539787.5098,6467513.758,481.231384
539791.2188,6467984.023,479.391357
525574.7109,6460017.086,442.005096
525291.3711,6460017.086,441.092529
533508.2305,6432478.742,456.223267
533508.2607,6432937.791,462.420288
533224.8623,6432478.758,453.959351
533791.5684,6454509.453,451.51001
534074.9082,6454509.453,451.51001
534074.9082,6454968.426,451.51001
525291.3711,6437068.617,465.879578
525574.7109,6437068.617,471.108917
531808.1895,6468278.539,436.425293
531808.1895,6467819.57,454.744141
532091.5293,6468278.539,448.671204
534642.0674,6437986.939,456.050964
534642.0781,6437527.982,471.91098
515355.0015,6459999.43,428.588959
515354.873,6460457.902,429.52243
546041.5547,6422893.785,470.769745
546040.7285,6422432.009,468.303162
510849.0293,6463243.359,453.379791
511093.9893,6463678.641,430.793945
539735.666,6426511.422,485.669678
540018.377,6426968.742,484.540924
533508.2285,6454050.484,451.51001
533508.2285,6454509.453,451.51001
539172.2422,6424682.787,490.649414
539454.3574,6425139.796,497.407471
510846.2246,6458184.637,424.538788
510557.6973,6458181.211,422.144257
517924.5344,6459099.148,435.020203
517641.1946,6459099.148,438.733612
517641.1946,6458640.18,434.006683
511341.2432,6459043.398,436.85022
518207.8743,6459099.148,439.297241
518207.8743,6459558.117,440.630371
542594.7305,6470633.41,468.310486
542611.0059,6470224.102,453.257416
537191.6074,6452674.188,452
537474.4004,6452673.77,452.000031
510847.0234,6461400.617,430.121613
510557.6973,6460935.031,423.238281
538324.9063,6425142.946,486.216034
538042.5293,6425143.719,485.036926
540890.3281,6464658.727,475.220978
540885.873,6464185.449,472.394836
541176.0352,6464660.574,478.086121
510557.6973,6462770.906,455.831055
510848.3408,6462782.254,453.354614
524724.6914,6437068.617,465.538544
524441.3516,6437068.617,486.782227
524441.3516,6436609.648,476.7164
511946.3022,6469243.953,423.779114
511668.3398,6469235.301,425.582489
511088.2471,6449890.535,482.816284
510846.2275,6449923.988,484.177917
510846.2412,6449465.023,483.863403
536338.7168,6420993.362,508.460632
536624.377,6421460.306,512.117249
536341.291,6421460.665,510.252777
523591.332,6424217.474,500.988098
523307.9922,6424217.474,504.161804
523307.9922,6423758.504,503.608215
529541.4707,6431560.984,459.90448
529541.4707,6431102.016,456.88031
529824.8105,6431560.984,457.512299
543781.8047,6437587.088,460.236481
531242.9883,6468742.293,427.650116
531527.9717,6469206.586,424.741211
531244.6318,6469206.586,424.77832
526991.4111,6468278.539,455.032227
526708.0713,6468278.539,450.481262
536058.8936,6433397.119,465.849792
535775.5801,6433397.15,465.761871
535775.541,6432938.049,460.004028
530674.8301,6446248.008,504.57782
530674.8301,6446706.977,503.868958
530391.4902,6446248.008,492.266479
527274.751,6420545.719,462.76236
527274.751,6421004.688,465.101379
519341.2339,6449919.766,495.667419
519341.2339,6449460.793,488.871155
519624.5737,6449919.766,493.638977
518207.8743,6453591.516,448.724182
518207.8743,6453132.547,463.383209
531241.5098,6467360.602,449.657379
531241.5098,6466901.633,457.527466
531524.8496,6467360.602,450.126404
510847.3672,6461860.883,441.640411
530958.1699,6462770.906,467.459991
531241.5098,6462770.906,467.459991
512499.5474,6468347.844,426.245056
526141.3906,6437986.555,516.154297
526141.3906,6438445.525,479.053741
518491.2142,6459099.148,461.915466
546286.1055,6419630.418,466.756042
546531.3906,6419607.528,464.745178
546532.4902,6420069.377,464.291077
511091.5352,6462752.906,448.750671
510847.8037,6462321.426,444.686615
525008.0313,6437068.617,465.540009
534074.9756,6441658.367,456.31308
525008.0313,6430184.076,486.161987
524724.6914,6429725.105,494.660706
525008.0313,6429725.105,502.614471
542025.7363,6424241.289,475.820343
542025.584,6424699.492,480.243561
541736.002,6424236.024,475.210083
534924.9277,6453591.516,451.51001
534641.5879,6453591.516,459.921265
534641.5879,6453132.547,466
512436.1992,6449834.863,470.163208
512436.1436,6450293.813,465.734009
512153.0977,6449835.063,475.963226
514188.0581,6448958.84,486.042725
514188.0601,6449417.809,490.310791
513893.9717,6448950.141,480.158966
512152.7998,6451670.809,471.01236
511875.1558,6451675.406,471.229004
511875.21,6451216.461,473.739166
529541.4707,6462311.938,478.255798
529824.8105,6462770.906,478.082458
544371.8047,6468458.801,494.625488
544376.1973,6467995.715,499.483093
544660.0977,6468454.93,494.898743
534068.2979,6420523.804,492.959961
534064.6201,6420052.917,491.271057
534351.8379,6420524.173,497.656494
511121.3506,6468312.848,427.591125
511385.6455,6468313.863,433.479767
511390.5811,6468773.258,429.3367
528410.6826,6413210.537,495.9151
528408.1104,6412743.239,487.983765
528693.9619,6413210.342,493.436768
518759.8036,6470984.242,435.832489
518774.5541,6471491.324,432.862671
518476.6835,6470984.871,436.417297
521324.613,6439822.434,502.784546
527274.751,6455886.367,481.979126
527558.0908,6456345.336,475.767944
527274.751,6456345.336,457.872009
541735.7422,6423317.553,474.801208
541447.2441,6423313.3,476.552551
519043.0314,6470983.973,437.976898
519326.322,6470983.895,440.119873
519341.2339,6471491.324,436.548889
512153.8867,6426887.252,532.472412
511875.981,6426891.609,545.239014
511876.0093,6426432.752,538.861511
517645.3545,6469209.113,459.160706
517646.9697,6469673.305,448.636169
517363.6584,6469214.879,456.666992
541445.3711,6426977.254,489.713257
541445.0098,6427434.871,486.565552
541158.0273,6426973.963,489.757019
516223.9915,6431560.326,553.155884
516509.552,6431562.145,553.079102
512722.4814,6421380.165,531.919739
512435.3838,6421377.686,536.235046
527510.6709,6415802.382,496.594269
541734.6953,6426066.713,496.180145
541446.1816,6426062.433,496.50119
541446.6152,6425605.104,489.503845
535208.3838,6453591.664,453.58136
535208.4316,6453132.766,452.168762
511875.9575,6427350.498,548.990723
511604.8193,6426901.443,556.494751
510846.3721,6426975.596,540.833862
510846.3516,6427434.543,548.522949
510557.6973,6426971.289,532.440186
516506.0837,6465524.648,456.664368
516506.4824,6465985.176,457.65564
516221.0701,6465525.734,458.458679
541445.7852,6426519.82,495.204529
541158.8496,6426059.119,493.853546
523307.9922,6458181.211,439.812836
523307.9922,6457722.242,444.835632
523591.332,6458181.211,442.989899
544369.5234,6453209.094,457.016998
527841.4307,6465524.719,451.169739
527841.4307,6465065.75,436.203461
528124.7705,6465524.719,437.538422
533504.1123,6470560.051,438.08075
533226.5117,6470119.676,433.432648
533509.8408,6470119.641,434.071442
525574.7109,6439822.434,490.226013
525574.7109,6440281.402,492.040466
525291.3711,6439822.434,493.948486
511088.5117,6426024.338,533.558716
510846.3945,6426057.7,526.493469
510846.3887,6425598.747,527.00946
517642.8909,6468742.563,455.196777
517641.1946,6468278.539,463.901611
511341.4336,6450325.109,484.256317
511604.2568,6450767.492,478.133057
539171.5957,6471021.367,464.50882
539175.0273,6471491.324,458.635376
538887.8887,6471020.113,464.542175
511875.3433,6450757.574,472.674713
525858.0508,6438904.496,503.786743
525574.7109,6438445.525,486.26059
526708.0713,6456345.336,485.749908
526708.0713,6455886.367,482.8862
526991.4111,6456345.336,473.065552
512436.3354,6449375.984,474.565491
512723.5288,6449838.09,468.739441
525858.0508,6439822.434,484.392029
511341.7998,6426000.045,541.000183
511341.8037,6425541.156,538.825928
511604.7666,6425983.613,545.440857
514188.2705,6448500.047,473.584229
513894.2178,6448032.41,468.263794
514188.4014,6448041.188,470.431641
519875.0605,6414013.83,511.292725
519864.8093,6414439.612,511.298157
519591.5141,6414013.133,511.587891
528124.7705,6449001.82,451.51001
527841.4307,6449001.82,451.518402
527841.4307,6448542.852,451.51001
532374.8691,6451296.672,451.51001
516505.2615,6464145.141,471.682922
522128.866,6415348.856,500.694672
521846.4778,6414892.974,501.02652
522130.5776,6414895.411,498.734497
532374.8691,6453132.547,469.694824
532091.5293,6452673.578,460.674316
535211.4482,6468288.828,459.560394
535211.1426,6467828.867,463.101685
535499.2891,6468303.379,457.048584
514481.6958,6448967.176,491.907654
514774.4497,6448974.805,497.307251
514774.3203,6449433.664,488.948578
540304.293,6424681.844,490.915771
540588.3027,6425140.395,483.2883
540303.9414,6425139.528,487.691376
511345.5391,6462731.379,442.178162
511608.8594,6462716.492,436.528992
510846.3896,6426516.648,533.02063
510557.6973,6426053.352,519.009155
517910.9531,6470988.055,450.393311
518193.7217,6470986.078,443.411987
518207.8743,6471491.324,429.667664
542025.4551,6423322.769,474.802612
542025.7305,6423782.472,474.687866
519907.9136,6432019.953,490.480011
520191.2535,6432478.922,523.081482
519907.9136,6432478.922,511.836609
542024.0586,6426529.367,482.753815
542314.6328,6426993.049,482.002686
542023.6836,6426986.816,483.265411
517926.1414,6428808.717,500.091034
517643.7664,6428809.607,498.857727
542024.4258,6426071.975,488.489807
542024.832,6425614.619,492.220703
542315.416,6426078.263,480.751587
517640.0161,6470569.336,445.078613
517364.3491,6470135.855,440.991638
517645.7466,6470128.57,438.277496
540588.8516,6424224.559,489.742249
540304.5059,6424223.706,491.160461
540304.5098,6423764.904,492.641449
521607.9529,6440281.402,505.099701
517928.0203,6469207.066,461.300873
511875.3521,6449839.594,481.157532
511875.4492,6449380.688,475.034393
512435.8423,6451670.566,472.417877
542606.5156,6427457.92,483.683502
534925.5049,6438904.953,456.579803
534642.04,6438904.854,453.424072
534642.0537,6438445.896,453.424316
540017.6191,6427884.207,482.861267
540301.3535,6427884.52,482.859314
524724.6914,6449919.766,468.132751
525008.0313,6449919.766,464.429993
525008.0313,6450378.734,466.722229
523874.6719,6458181.211,436.410583
513304.7544,6460861.836,445.794434
513598.6406,6461330.023,447.911316
514191.5786,6428308.09,519.537415
513897.0767,6427840.209,557.518616
514191.6367,6427849.383,543.803162
531524.8496,6462770.906,467.459991
531808.1895,6463229.875,467.459991
535208.9561,6438905.045,456.8526
535208.9502,6439364.008,452.632904
522164.2463,6419594.336,501.886078
522160.6284,6419123.655,500.399353
522449.4639,6419600.362,508.055237
515391.9023,6468844.176,450.738525
515102.7979,6468384.469,449.308685
545427.6328,6413667.231,465.192444
545428.3945,6414099.544,465.063721
527274.751,6455427.398,460.515472
512437.1812,6426887.275,519.49762
512437.1748,6427346.119,523.859192
517641.1946,6463688.844,439.013031
517641.1946,6464147.813,445.780151
513601.7656,6439304.607,537.023743
513896.2861,6439772.629,529.96167
534074.9082,6456804.305,451.51001
534358.248,6457263.273,473.345978
514481.353,6455392.656,456.495026
514187.7666,6455384.324,456.615387
514187.6709,6454925.344,459.539948
515677.8516,6469296.578,451.612762
515960.2119,6469740.426,449.226898
544364.3965,6421062.5,469.335968
544366.832,6421530.128,469.981018
528974.791,6435691.709,468.243774
528691.4502,6435232.738,468.686188
528974.791,6435232.738,473.93454
542848.2539,6415819.104,478.25885
543140.3887,6415827.146,479.881958
543144.2793,6416293.207,478.452728
528974.791,6434314.801,464.430695
528974.791,6434773.77,466.287689
528691.4502,6434314.801,463.949066
542555.248,6415352.492,484.069214
542266.0898,6414895.73,480.578918
542555.791,6414901.274,484.111237
529541.4707,6435691.709,472.217468
529824.8105,6436150.68,462.645203
529541.4707,6436150.68,466.652222
540595.1738,6413210.992,478.582031
540879.3574,6413211.675,479.614838
540859.3242,6413603.924,480.566681
528974.791,6437986.555,451.51001
528974.791,6437527.586,451.51001
529258.1309,6437986.555,451.51001
546036.8398,6421042.315,470.789795
545771.2637,6420590.742,468.676117
546035.0215,6420577.598,466.548309
512152.8091,6457176.277,437.743347
511875.0845,6457180.887,441.396484
511875.2793,6456722.473,448.23291
527841.4307,6431560.984,471.680023
527841.4307,6431102.016,464.982483
516505.0991,6460014.543,434.464539
516505.0293,6460473.324,436.350647
516219.2781,6460012.258,432.143616
528974.791,6438445.525,451.637268
528691.4502,6437986.555,456.849548
544349.4102,6419175.774,480.383362
544353.8887,6419649.66,479.272644
515355.4736,6463213.871,443.075348
515064.895,6462748.316,455.165741
515355.1167,6462753.375,446.918457
545509.3672,6426139.821,476.730225
545509.6055,6425681.58,477.467316
514483.8315,6444379.234,498.120239
514189.9756,6444370.719,499.191833
514190.1714,6443911.91,506.896912
546041.2188,6439416.977,465.69574
545778.2715,6438974.539,465.753204
546041.084,6438957.906,466.668091
510846.2305,6450382.965,485.544922
510846.2266,6450841.938,480.911285
544862.6328,6413655.997,468.634705
544582.502,6413238.709,466.88089
544866.2656,6413242.146,466.235352
526141.3906,6465065.75,427.450012
526424.731,6465524.719,429.090363
526141.3906,6465524.719,435.910278
517924.5344,6468278.539,456.09729
517641.1946,6467819.57,458.847595
528691.4502,6431560.984,470.695374
535194.2109,6419580.498,504.3815
535198.5313,6420053.466,501.127869
542573.1855,6471024.684,482.531464
537757.0391,6452673.215,452
531524.8496,6433396.863,464.51059
531808.1895,6433855.832,451.510223
539422.377,6414009.967,483.191711
539138.8984,6414009.924,479.956299
521041.2732,6463688.844,437.63269
521041.2732,6464147.813,455.134521
520757.9332,6463688.844,422.390015
541130.0176,6414015.793,481.912781
540844.4121,6414013.983,481.369537
512153.5747,6430558.615,550.382385
511875.8066,6430563.146,547.006714
511875.6523,6430104.035,536.348694
529541.4707,6437986.555,451.51001
544061.4785,6419642.265,475.218018
544357.9141,6420122.176,479.684998
531241.5098,6433396.863,465.207062
531241.5098,6432937.893,463.514343
539743.6035,6413209.851,475.207306
539722.1172,6413601.025,480.157806
539460.0234,6413209.699,474.204132
515356.0449,6463675.242,442.769897
515356.9468,6464137.75,448.710022
515066.1665,6463671.887,440.014252
529258.1309,6434314.801,465.35907
529541.4707,6434314.801,467.13562
529541.4707,6434773.77,477.434601
540311.166,6413210.496,477.687012
540308.3867,6412743.239,478.305481
511875.8564,6431022.172,555.171387
511604.7637,6430573.119,543.882996
525858.0508,6463688.844,427.792114
526141.3906,6463688.844,431.896576
514776.6987,6444386.949,499.641296
528124.7705,6462770.906,466.625977
527841.4307,6462311.938,452.019958
544369.1074,6438980.656,471.239807
544659.3789,6438986.266,475.942291
524441.3516,6466901.633,439.601074
524158.0117,6466442.664,422.390015
524441.3516,6466442.664,422.390015
523874.6719,6441199.342,514.297729
524158.0117,6441658.313,510.766724
523874.6719,6441658.313,512.479614
539404.1133,6414872.98,489.580139
539120.7754,6414873.052,483.863556
539127.7656,6414434.872,481.893494
517074.137,6462311.449,439.617493
517357.8547,6462770.906,449.96698
514777.3721,6442551.613,522.027649
514777.4844,6442092.73,526.957336
515069.0596,6442558.371,519.897156
531524.8496,6449001.82,485.989594
531808.1895,6449460.793,464.939209
522457.9727,6437068.617,513.380676
542567.6074,6417221.441,474.423157
542271.2617,6416741.085,477.048462
542563.1172,6416747.814,474.072876
539448.3613,6460000.145,463.832611
539731.6387,6460459.309,463.733276
542022.1113,6460941.105,490.309082
542021.7383,6460481.332,492.609406
542313.3262,6460947.871,490.90033
522174.6328,6437986.555,493.925385
521891.2927,6437986.555,502.845154
543214.1133,6468458.277,488.745758
543216.0996,6467994.863,493.002869
543503.1309,6468459.602,493.449005
541397.2832,6415791.051,481.390289
541398.6836,6416256,485.886353
541109.6465,6415787.684,481.234253
526141.3906,6443494.188,497.743591
526141.3906,6443953.16,485.559174
517641.1946,6463229.875,434.971924
517924.5344,6463688.844,451.329742
524976.2339,6416770.944,491.071381
524970.3975,6416293.064,488.535492
534075.0459,6440281.514,452.000031
534358.4854,6440740.563,455.020325
544028.5332,6416792.62,477.314514
543735.7285,6416782.489,477.861145
535492.3779,6438905.113,457.125732
522167.2339,6420062.963,514.994995
521879.2412,6419588.99,502.703552
535208.9111,6441199.854,454.702667
535492.3467,6441658.902,452
535208.8965,6441658.814,451.999969
513013.5938,6455809.645,454.87265
512436.7969,6430558.502,544.520203
512436.7847,6431017.484,541.966797
525574.7109,6428807.168,493.895721
525574.7109,6429266.137,487.976562
525291.3711,6428807.168,478.5
528691.4502,6423299.535,477.373993
528408.1104,6423299.535,474.435791
534074.9082,6455427.398,451.51001
534358.248,6455427.398,454.754211
513305.7866,6456275.609,451.466797
513599.2988,6456742.633,440.024994
538603.9043,6454964.984,452
515646.3672,6464602.086,456.59964
522741.3125,6468278.539,441.70874
522741.3125,6467819.57,436.391296
523024.6523,6468278.539,446.102631
542575.1055,6471491.324,475.837463
542289.5352,6471024.543,473.153961
523870.5854,6470560.145,434.68222
523592.9846,6470119.773,439.774994
523876.325,6470119.77,439.116821
526141.3906,6453591.516,464.006317
526141.3906,6453132.547,478.462036
526424.731,6453591.516,480.557281
539712.9961,6419095.827,481.402649
539424.748,6418619.666,489.63913
539707.6738,6418619.381,486.766052
516505.2368,6450835.59,468.685608
516505.1941,6451294.523,459.501007
516219.5693,6450833.703,479.642426
526708.0713,6456804.305,458.007599
526424.731,6456345.336,471.932892
529541.4707,6430184.076,451.569366
529258.1309,6429725.105,451.570007
529541.4707,6429725.105,465.004456
544368.8711,6433472.402,468.016968
544368.8047,6433013.26,468.588318
544659.4297,6433478.244,467.911224
531241.5098,6448542.852,484.274933
530958.1699,6448083.883,481.749298
543215.7793,6467055.313,481.915955
543507.0293,6467528.641,486.962006
543216.5527,6467526.73,482.81424
540871.4805,6440737.461,467.143341
540871.541,6440278.547,463.827698
541157.834,6440739.902,463.839355
539455.207,6471022.324,464.482422
539738.7402,6471023.039,458.439758
539741.707,6471491.324,453.892334
523309.6448,6470119.77,436.630493
523311.6101,6469667.168,433.299408
536904.7734,6420992.595,511.511108
536618.5938,6420523.677,501.838867
536901.5313,6420523.162,504.460876
515359.1328,6439351.043,518.636841
515648.2783,6439814.713,514.684509
515359.2222,6439810.082,516.090332
538648.4453,6469785.664,477.574829
538922.7031,6470215.227,478.64978
514481.2617,6456310.297,451.255432
514187.6782,6456301.887,450.357086
514187.7827,6455843.191,454.709534
543781.957,6459614.926,501.729645
543781.8496,6459156.313,501.27948
512485.6187,6467413.105,425.541962
512492.6074,6467882.113,426.981476
516796.1025,6424227.066,511.466034
516511.1614,6424225.871,512.91272
516510.9866,6423766.636,515.807312
528974.791,6430184.076,456.946777
528974.791,6429725.105,455.781189
536642.3047,6465580.691,478.858887
536356.0723,6465571.273,479.390747
